Group ID,move,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,move_clock,is_best_move
16,a7a6,False,False,22,24,2,4,17,False
16,e6e5,False,False,22,23,2,4,17,False
16,h7h5,False,False,22,25,2,4,17,False
16,d7d5,False,False,22,25,2,4,17,False
16,b7b5,False,False,22,23,2,1,17,False
17,g8e7,False,False,21,24,2,4,18,False
17,g8h6,False,False,21,25,2,4,18,False
17,g8f6,False,False,21,25,2,4,18,False
17,e8e7,False,False,21,24,0,4,18,False
17,b8a6,False,False,21,24,2,4,18,False
17,a5d8,False,False,21,24,2,3,18,False
17,a5c7,False,False,21,24,2,3,18,False
17,a5b6,False,False,21,24,2,3,18,False
17,a5a6,False,False,21,24,2,4,18,False
17,a5g5,False,False,22,23,2,3,18,False
17,a5f5,False,False,21,25,2,4,18,False
17,a5e5,False,False,21,23,2,3,18,False
17,a5d5,False,False,21,20,2,4,18,False
17,a5c5,False,False,21,24,2,3,18,False
17,a5b5,False,False,21,23,2,3,18,False
17,a5b4,False,False,21,24,2,3,18,False
17,a5a4,False,False,21,23,2,4,18,False
17,a5a3,False,False,21,21,2,4,18,False
17,a5a2,False,False,22,22,2,3,18,False
17,c3f6,False,False,21,27,2,4,18,False
17,c3e5,False,False,21,25,2,4,18,False
17,c3d4,False,False,21,26,2,4,18,False
17,c3b4,False,False,21,26,2,4,18,False
17,c3d2,False,False,21,25,2,4,18,False
17,c3b2,False,False,21,25,2,4,18,False
17,c3e1,False,False,21,26,2,4,18,False
17,c3a1,False,False,21,26,2,4,18,False
17,f7e6,False,False,24,17,2,2,18,False
17,d7e6,False,False,24,17,2,2,18,True
17,h7h6,False,False,21,25,2,4,18,False
17,g7g6,False,False,21,23,2,4,18,False
17,f7f6,False,False,21,25,2,4,18,False
17,d7d6,False,False,21,24,2,4,18,False
17,b7b6,False,False,21,24,2,4,18,False
17,a7a6,False,False,21,24,2,4,18,False
17,c6c5,False,False,21,24,2,4,18,False
17,h7h5,False,False,21,25,2,4,18,False
17,f7f5,False,False,21,26,2,4,18,False
17,d7d5,False,False,21,25,2,4,18,False
17,b7b5,False,False,21,23,2,4,18,False
18,g8e7,False,False,24,17,2,1,19,False
18,g8h6,False,False,24,18,2,1,19,False
18,g8f6,False,False,24,18,2,1,19,False
18,e8f8,False,False,24,17,0,1,19,False
18,e8d8,False,False,24,17,0,1,19,False
18,e8e7,False,False,24,17,0,1,19,False
18,e8d7,False,False,24,17,0,1,19,False
18,c8d7,False,False,24,17,2,1,19,False
18,b8d7,False,False,24,17,2,1,19,False
18,b8a6,False,False,24,17,2,1,19,False
18,a5d8,False,False,24,12,2,0,19,False
18,a5c7,False,False,24,17,2,1,19,False
18,a5b6,False,False,24,17,2,0,19,False
18,a5a6,False,False,24,17,2,1,19,False
18,a5g5,False,False,25,17,2,1,19,False
18,a5f5,False,False,24,17,2,1,19,False
18,a5e5,False,False,24,17,2,1,19,False
18,a5d5,False,False,24,13,2,1,19,False
18,a5c5,False,False,24,17,2,0,19,False
18,a5b5,False,False,24,16,2,0,19,False
18,a5b4,False,False,24,17,2,0,19,False
18,a5a4,False,False,24,16,2,1,19,False
18,a5a3,False,False,24,14,2,1,19,False
18,a5a2,False,False,25,15,2,0,19,True
18,c3f6,False,False,24,20,2,1,19,False
18,c3e5,False,False,24,19,2,2,19,False
18,c3d4,False,False,24,19,2,1,19,False
18,c3b4,False,False,24,19,2,1,19,False
18,c3d2,False,False,24,18,2,2,19,False
18,c3b2,False,False,24,18,2,1,19,False
18,c3e1,False,False,24,19,2,1,19,False
18,c3a1,False,False,24,19,2,1,19,False
18,h7h6,False,False,24,18,2,1,19,False
18,g7g6,False,False,24,16,2,1,19,False
18,f7f6,False,False,24,18,2,1,19,False
18,b7b6,False,False,24,17,2,1,19,False
18,a7a6,False,False,24,17,2,1,19,False
18,e6e5,False,False,24,17,2,2,19,False
18,c6c5,False,False,24,17,2,1,19,False
18,h7h5,False,False,24,18,2,1,19,False
18,f7f5,False,False,24,18,2,1,19,False
18,b7b5,False,False,24,16,2,1,19,False
19,g8e7,False,False,25,16,2,1,20,False
19,g8h6,False,False,25,16,2,1,20,False
19,g8f6,False,False,25,16,2,1,20,False
19,e8f8,False,False,25,16,0,1,20,False
19,e8d8,False,False,25,16,0,1,20,False
19,e8e7,False,False,25,16,0,1,20,False
19,e8d7,False,False,25,16,0,1,20,False
19,c8d7,False,False,25,16,2,1,20,False
19,b8d7,False,False,25,16,2,1,20,False
19,b8a6,False,False,25,16,2,1,20,False
19,c3f6,False,False,25,20,2,1,20,False
19,c3e5,False,False,25,20,2,2,20,False
19,c3a5,False,False,25,18,2,1,20,False
19,c3d4,False,False,25,20,2,1,20,False
19,c3b4,False,False,25,18,2,1,20,False
19,c3d2,False,False,25,18,2,2,20,False
19,c3b2,False,False,25,19,2,1,20,False
19,c3e1,False,False,25,19,2,1,20,False
19,c3a1,False,False,25,20,2,1,20,False
19,a2a6,False,False,25,16,2,1,20,False
19,a2d5,False,False,25,12,2,1,20,False
19,a2a5,False,False,25,16,2,1,20,False
19,a2c4,False,False,25,14,2,1,20,False
19,a2a4,False,False,25,16,2,1,20,False
19,a2b3,False,False,25,17,2,1,20,False
19,a2a3,False,False,25,15,2,1,20,False
19,a2c2,False,False,26,2,2,4,20,False
19,a2b2,False,False,25,15,2,1,20,False
19,a2b1,False,False,25,1,2,1,20,False
19,a2a1,False,False,25,1,2,1,20,False
19,h7g6,False,False,26,14,2,0,20,True
19,f7g6,False,False,26,14,2,0,20,False
19,h7h6,False,False,25,15,2,1,20,False
19,f7f6,False,False,25,15,2,1,20,False
19,b7b6,False,False,25,16,2,1,20,False
19,a7a6,False,False,25,16,2,1,20,False
19,e6e5,False,False,25,16,2,2,20,False
19,c6c5,False,False,25,16,2,1,20,False
19,h7h5,False,False,25,15,2,1,20,False
19,f7f5,False,False,25,15,2,1,20,False
19,b7b5,False,False,25,15,2,1,20,False
19,a7a5,False,False,25,16,2,1,20,False
20,h8h7,False,False,26,16,1,0,21,False
20,h8h6,False,False,26,16,1,0,21,False
20,h8h5,False,False,26,16,1,0,21,False
20,h8h4,False,False,26,15,1,0,21,False
20,h8h3,False,False,26,14,1,0,21,False
20,h8h2,False,False,27,14,1,5,21,False
20,g8e7,False,False,26,16,2,0,21,False
20,g8h6,False,False,26,16,2,0,21,False
20,g8f6,False,False,26,15,2,0,21,False
20,e8f8,False,False,26,16,0,0,21,False
20,e8d8,False,False,26,16,0,0,21,False
20,e8e7,False,False,26,16,0,0,21,False
20,e8d7,False,False,26,16,0,0,21,False
20,c8d7,False,False,26,16,2,0,21,False
20,b8d7,False,False,26,16,2,0,21,False
20,b8a6,False,False,26,16,2,0,21,False
20,c3f6,False,False,26,19,2,0,21,False
20,c3e5,False,False,26,19,2,0,21,False
20,c3a5,False,False,26,18,2,0,21,False
20,c3d4,False,False,26,20,2,0,21,False
20,c3b4,False,False,26,18,2,0,21,False
20,c3d2,False,False,26,18,2,0,21,False
20,c3b2,False,False,26,19,2,0,21,False
20,c3e1,False,False,26,19,2,0,21,False
20,c3a1,False,False,26,20,2,0,21,False
20,a2a6,False,False,26,16,2,0,21,False
20,a2d5,False,False,26,12,2,0,21,False
20,a2a5,False,False,26,16,2,0,21,False
20,a2c4,False,False,26,14,2,0,21,False
20,a2a4,False,False,26,16,2,0,21,False
20,a2b3,False,False,26,17,2,0,21,False
20,a2a3,False,False,26,15,2,0,21,False
20,a2c2,False,False,27,2,2,3,21,False
20,a2b2,False,False,26,15,2,0,21,False
20,a2b1,False,False,26,1,2,0,21,True
20,a2a1,False,False,26,1,2,0,21,False
20,g6f5,False,False,27,14,2,0,21,False
20,e6f5,False,False,27,14,2,0,21,False
20,f7f6,False,False,26,15,2,0,21,False
20,b7b6,False,False,26,16,2,0,21,False
20,a7a6,False,False,26,16,2,0,21,False
20,g6g5,False,False,26,15,2,0,21,False
20,e6e5,False,False,26,14,2,0,21,False
20,c6c5,False,False,26,16,2,0,21,False
20,b7b5,False,False,26,15,2,0,21,False
20,a7a5,False,False,26,16,2,0,21,False
21,h8h7,False,False,26,18,1,5,22,False
21,h8h6,False,False,26,18,1,5,22,False
21,h8h5,False,False,26,18,1,5,22,False
21,h8h4,False,False,26,17,1,5,22,False
21,h8h3,False,False,26,14,1,5,22,False
21,h8h2,False,False,27,3,1,5,22,False
21,g8e7,False,False,26,18,2,5,22,False
21,g8h6,False,False,26,18,2,5,22,False
21,g8f6,False,False,26,17,2,5,22,False
21,e8f8,False,False,26,18,0,5,22,False
21,e8d8,False,False,26,18,0,5,22,False
21,e8e7,False,False,26,18,0,5,22,False
21,e8d7,False,False,26,18,0,5,22,False
21,c8d7,False,False,26,18,2,5,22,False
21,b8d7,False,False,26,18,2,5,22,False
21,b8a6,False,False,26,18,2,5,22,False
21,c3f6,False,False,26,20,2,5,22,False
21,c3e5,False,False,26,20,2,5,22,False
21,c3a5,False,False,26,20,2,5,22,False
21,c3d4,False,False,26,19,2,5,22,False
21,c3b4,False,False,26,20,2,5,22,False
21,c3d2,False,False,26,20,2,5,22,False
21,c3b2,False,False,26,21,2,5,22,False
21,c3e1,False,False,26,17,2,0,22,False
21,c3a1,False,False,26,21,2,5,22,False
21,b1b6,False,False,26,19,2,0,22,False
21,b1b5,False,False,26,20,2,0,22,False
21,b1b4,False,False,26,21,2,0,22,False
21,b1b3,False,False,26,22,2,0,22,False
21,b1c2,False,False,27,4,2,0,22,False
21,b1b2,False,False,26,21,2,0,22,False
21,b1a2,False,False,26,21,2,0,22,False
21,b1h1,False,False,31,11,2,1,22,True
21,b1g1,False,False,26,11,2,5,22,False
21,b1f1,False,False,26,3,2,5,22,False
21,b1e1,False,False,26,2,2,5,22,False
21,b1d1,False,False,26,4,2,5,22,False
21,b1c1,False,False,26,16,2,5,22,False
21,b1a1,False,False,26,19,2,5,22,False
21,g6f5,False,False,27,16,2,5,22,False
21,e6f5,False,False,27,16,2,5,22,False
21,f7f6,False,False,26,17,2,5,22,False
21,b7b6,False,False,26,18,2,5,22,False
21,a7a6,False,False,26,18,2,5,22,False
21,g6g5,False,False,26,17,2,5,22,False
21,e6e5,False,False,26,16,2,5,22,False
21,c6c5,False,False,26,18,2,5,22,False
21,b7b5,False,False,26,17,2,5,22,False
21,a7a5,False,False,26,18,2,5,22,False
22,h8h7,False,False,31,10,1,1,23,False
22,h8h6,False,False,31,10,1,1,23,False
22,h8h5,False,False,31,9,1,1,23,False
22,h8h4,False,False,32,9,1,0,23,False
22,g8e7,False,False,31,10,2,1,23,False
22,g8h6,False,False,31,10,2,1,23,False
22,g8f6,False,False,31,9,2,1,23,False
22,e8f8,False,False,31,10,0,1,23,False
22,e8d8,False,False,31,10,0,1,23,False
22,e8e7,False,False,31,10,0,1,23,False
22,e8d7,False,False,31,10,0,1,23,False
22,c8d7,False,False,31,10,2,1,23,False
22,b8d7,False,False,31,10,2,1,23,False
22,b8a6,False,False,31,10,2,1,23,False
22,c3f6,False,False,31,12,2,1,23,False
22,c3e5,False,False,31,12,2,1,23,False
22,c3a5,False,False,31,12,2,1,23,False
22,c3d4,False,False,31,11,2,1,23,False
22,c3b4,False,False,31,12,2,1,23,False
22,c3d2,False,False,31,12,2,1,23,False
22,c3b2,False,False,31,13,2,1,23,False
22,c3e1,False,False,31,12,2,1,23,False
22,c3a1,False,False,31,13,2,1,23,False
22,h1h4,False,False,32,11,2,0,23,False
22,h1e4,False,False,32,4,2,2,23,False
22,h1h3,False,False,31,10,2,1,23,False
22,h1f3,False,False,31,1,2,1,23,False
22,h1h2,False,False,31,4,2,1,23,False
22,h1g2,False,False,31,2,2,1,23,False
22,h1g1,False,False,31,9,2,1,23,False
22,h1f1,False,False,31,2,2,1,23,False
22,h1e1,False,False,31,1,2,1,23,False
22,h1d1,False,False,31,3,2,1,23,False
22,h1c1,False,False,31,10,2,1,23,False
22,h1b1,False,False,31,11,2,1,23,False
22,h1a1,False,False,31,11,2,1,23,False
22,g6f5,False,False,32,8,2,1,23,True
22,e6f5,False,False,32,8,2,1,23,False
22,f7f6,False,False,31,9,2,1,23,False
22,b7b6,False,False,31,10,2,1,23,False
22,a7a6,False,False,31,10,2,1,23,False
22,g6g5,False,False,31,10,2,1,23,False
22,e6e5,False,False,31,8,2,1,23,False
22,c6c5,False,False,31,10,2,1,23,False
22,b7b5,False,False,31,9,2,1,23,False
22,a7a5,False,False,31,10,2,1,23,False
23,h8h7,False,False,31,9,1,1,24,False
23,h8h6,False,False,31,9,1,1,24,False
23,h8h5,False,False,31,8,1,1,24,False
23,h8h4,False,False,32,8,1,0,24,False
23,g8e7,False,False,31,9,2,1,24,False
23,g8h6,False,False,31,9,2,1,24,False
23,g8f6,False,False,31,8,2,1,24,False
23,e8f8,False,False,31,9,0,1,24,False
23,e8d8,False,False,31,9,0,1,24,False
23,e8e7,False,False,31,9,0,1,24,False
23,e8d7,False,False,31,9,0,1,24,False
23,c8d7,False,False,31,9,2,1,24,False
23,b8d7,False,False,31,9,2,1,24,False
23,b8a6,False,False,31,9,2,1,24,False
23,c3f6,False,False,31,11,2,1,24,False
23,c3e5,False,False,31,12,2,1,24,False
23,c3a5,False,False,31,11,2,1,24,False
23,c3d4,False,False,31,10,2,1,24,False
23,c3b4,False,False,31,11,2,1,24,False
23,c3d2,False,False,31,11,2,1,24,False
23,c3b2,False,False,31,12,2,1,24,False
23,c3e1,False,False,31,11,2,1,24,False
23,c3a1,False,False,31,12,2,1,24,False
23,h1d5,False,False,31,11,2,1,24,False
23,h1h4,False,False,32,10,2,0,24,True
23,h1e4,False,False,31,4,2,2,24,False
23,h1h3,False,False,31,9,2,1,24,False
23,h1f3,False,False,31,1,2,1,24,False
23,h1h2,False,False,31,4,2,1,24,False
23,h1g2,False,False,31,2,2,1,24,False
23,h1g1,False,False,31,8,2,1,24,False
23,h1f1,False,False,31,2,2,1,24,False
23,h1e1,False,False,31,1,2,1,24,False
23,h1d1,False,False,31,3,2,1,24,False
23,h1c1,False,False,31,9,2,1,24,False
23,h1b1,False,False,31,10,2,1,24,False
23,h1a1,False,False,31,10,2,1,24,False
23,e6f5,False,False,32,8,2,1,24,False
23,g7g6,False,False,31,10,2,1,24,False
23,f7f6,False,False,31,8,2,1,24,False
23,b7b6,False,False,31,9,2,1,24,False
23,a7a6,False,False,31,9,2,1,24,False
23,e6e5,False,False,31,8,2,1,24,False
23,c6c5,False,False,31,9,2,1,24,False
23,g7g5,False,False,31,11,2,1,24,False
23,b7b5,False,False,31,8,2,1,24,False
23,a7a5,False,False,31,9,2,1,24,False
24,h8h7,False,False,31,13,1,1,25,False
24,h8h6,False,False,31,13,1,1,25,False
24,h8h5,False,False,31,13,1,1,25,False
24,g8e7,False,False,31,12,2,1,25,False
24,g8h6,False,False,31,13,2,1,25,False
24,g8f6,False,False,31,13,2,1,25,False
24,e8f8,False,False,31,13,0,1,25,False
24,e8d8,False,False,31,13,0,1,25,False
24,e8e7,False,False,31,12,0,1,25,False
24,c8d7,False,False,31,14,2,1,25,False
24,c8e6,False,False,32,11,2,0,25,True
24,b8d7,False,False,31,14,2,1,25,False
24,b8a6,False,False,31,13,2,1,25,False
24,h4d8,False,False,31,14,2,1,25,False
24,h4h7,False,False,31,14,2,1,25,False
24,h4e7,False,False,31,12,2,1,25,False
24,h4h6,False,False,31,13,2,1,25,False
24,h4f6,False,False,31,11,2,1,25,False
24,h4h5,False,False,31,3,2,1,25,False
24,h4g5,False,False,31,13,2,1,25,False
24,h4g4,False,False,31,3,2,1,25,False
24,h4f4,False,False,31,10,2,1,25,False
24,h4e4,False,False,31,4,2,1,25,False
24,h4d4,False,False,31,12,2,1,25,False
24,h4c4,False,False,31,8,2,1,25,False
24,h4b4,False,False,31,14,2,1,25,False
24,h4a4,False,False,31,14,2,1,25,False
24,h4h3,False,False,31,11,2,1,25,False
24,h4g3,False,False,31,11,2,1,25,False
24,h4h2,False,False,31,4,2,1,25,False
24,h4f2,False,False,31,2,2,1,25,False
24,h4h1,False,False,31,11,2,1,25,False
24,h4e1,False,False,31,1,2,1,25,False
24,c3f6,False,False,31,16,2,1,25,False
24,c3e5,False,False,31,16,2,1,25,False
24,c3a5,False,False,31,15,2,1,25,False
24,c3d4,False,False,31,15,2,1,25,False
24,c3b4,False,False,31,15,2,1,25,False
24,c3d2,False,False,31,15,2,1,25,False
24,c3b2,False,False,31,16,2,1,25,False
24,c3e1,False,False,31,15,2,1,25,False
24,c3a1,False,False,31,16,2,1,25,False
24,f7e6,False,False,32,11,2,0,25,False
24,g7g6,False,False,31,12,2,1,25,False
24,f7f6,False,False,31,12,2,1,25,False
24,b7b6,False,False,31,13,2,1,25,False
24,a7a6,False,False,31,13,2,1,25,False
24,c6c5,False,False,31,13,2,1,25,False
24,g7g5,False,False,31,13,2,1,25,False
24,f7f5,False,False,31,10,2,1,25,False
24,b7b5,False,False,31,12,2,1,25,False
24,a7a5,False,False,31,13,2,1,25,False
25,h8h7,False,False,32,11,1,0,26,False
25,h8h6,False,False,32,11,1,0,26,False
25,h8h5,False,False,32,11,1,0,26,False
25,g8e7,False,False,32,11,2,0,26,False
25,g8h6,False,False,32,11,2,0,26,False
25,g8f6,False,False,32,11,2,0,26,False
25,e8f8,False,False,32,11,0,0,26,False
25,e8d8,False,False,32,11,0,0,26,False
25,e8e7,False,False,32,11,0,0,26,False
25,e8d7,False,False,32,11,0,0,26,False
25,b8d7,False,False,32,11,2,0,26,False
25,b8a6,False,False,32,11,2,0,26,False
25,e6c8,False,False,32,11,2,0,26,False
25,e6d7,False,False,32,11,2,0,26,False
25,e6f5,False,False,32,9,2,0,26,False
25,e6d5,False,False,32,10,2,0,26,False
25,e6g4,False,False,32,11,2,0,26,False
25,e6c4,False,False,32,9,2,0,26,False
25,e6h3,False,False,32,11,2,0,26,False
25,e6b3,False,False,32,12,2,0,26,False
25,e6a2,False,False,32,11,2,0,26,False
25,h4d8,False,False,32,14,2,0,26,False
25,h4h7,False,False,32,13,2,0,26,False
25,h4e7,False,False,32,14,2,0,26,False
25,h4h6,False,False,32,4,2,0,26,False
25,h4f6,False,False,32,11,2,0,26,False
25,h4h5,False,False,32,12,2,0,26,False
25,h4g5,False,False,32,4,2,0,26,True
25,h4g4,False,False,32,10,2,0,26,False
25,h4f4,False,False,32,2,2,0,26,False
25,h4e4,False,False,32,3,2,0,26,False
25,h4d4,False,False,32,2,2,0,26,False
25,h4c4,False,False,32,10,2,0,26,False
25,h4b4,False,False,32,12,2,0,26,False
25,h4a4,False,False,32,12,2,0,26,False
25,h4h3,False,False,32,4,2,0,26,False
25,h4g3,False,False,32,2,2,0,26,False
25,h4h2,False,False,32,11,2,0,26,False
25,h4f2,False,False,32,2,2,0,26,False
25,h4h1,False,False,32,12,2,0,26,False
25,h4e1,False,False,32,3,2,0,26,False
25,c3f6,False,False,32,14,2,0,26,False
25,c3e5,False,False,32,14,2,0,26,False
25,c3a5,False,False,32,13,2,0,26,False
25,c3d4,False,False,32,3,2,0,26,False
25,c3b4,False,False,32,13,2,0,26,False
25,c3d2,False,False,32,3,2,0,26,False
25,c3b2,False,False,32,14,2,0,26,False
25,c3e1,False,False,32,13,2,0,26,False
25,c3a1,False,False,32,14,2,0,26,False
25,g7g6,False,False,32,10,2,0,26,False
25,f7f6,False,False,32,11,2,0,26,False
25,b7b6,False,False,32,11,2,0,26,False
25,a7a6,False,False,32,11,2,0,26,False
25,c6c5,False,False,32,11,2,0,26,False
25,g7g5,False,False,32,11,2,0,26,False
25,f7f5,False,False,32,9,2,0,26,False
25,b7b5,False,False,32,10,2,0,26,False
25,a7a5,False,False,32,11,2,0,26,False
26,h8h7,False,False,32,6,1,0,27,False
26,h8h6,False,False,32,6,1,0,27,False
26,h8h5,False,False,32,6,1,0,27,False
26,h8h4,False,False,32,1,1,0,27,False
26,h8h3,False,False,32,5,1,0,27,False
26,h8h2,False,False,32,6,1,0,27,False
26,h8h1,False,False,32,6,1,0,27,False
26,g8e7,False,False,32,6,2,0,27,False
26,g8h6,False,False,32,6,2,0,27,False
26,g8f6,False,False,32,1,2,0,27,False
26,e8f8,False,False,32,6,0,0,27,False
26,e8d8,False,False,32,6,0,0,27,False
26,e8e7,False,False,32,6,0,0,27,False
26,e8d7,False,False,32,6,0,0,27,False
26,b8d7,False,False,32,6,2,0,27,False
26,b8a6,False,False,32,6,2,0,27,False
26,e6c8,False,False,32,6,2,0,27,False
26,e6d7,False,False,32,6,2,0,27,False
26,e6f5,False,False,32,1,2,0,27,False
26,e6d5,True,False,32,0,2,0,27,True
26,e6g4,False,False,32,5,2,0,27,False
26,e6c4,False,False,32,4,2,0,27,False
26,e6h3,False,False,32,6,2,0,27,False
26,e6b3,False,False,32,7,2,0,27,False
26,e6a2,False,False,32,6,2,0,27,False
26,g5d8,False,False,32,8,2,0,27,False
26,g5e7,False,False,32,8,2,0,27,False
26,g5h6,False,False,32,6,2,0,27,False
26,g5g6,False,False,32,3,2,0,27,False
26,g5f6,False,False,32,6,2,0,27,False
26,g5h5,False,False,32,7,2,0,27,False
26,g5f5,False,False,32,1,2,0,27,False
26,g5e5,False,False,32,1,2,0,27,False
26,g5d5,False,False,32,2,2,0,27,False
26,g5c5,False,False,32,7,2,0,27,False
26,g5b5,False,False,32,7,2,0,27,False
26,g5a5,False,False,32,8,2,0,27,False
26,g5h4,False,False,32,2,2,0,27,False
26,g5g4,False,False,32,1,2,0,27,False
26,g5f4,False,False,32,1,2,0,27,False
26,g5g3,False,False,32,5,2,0,27,False
26,g5e3,False,False,32,1,2,0,27,False
26,g5g2,False,False,32,2,2,0,27,False
26,g5d2,False,False,32,6,2,0,27,False
26,g5g1,False,False,32,7,2,0,27,False
26,g5c1,False,False,32,6,2,0,27,False
26,c3f6,False,False,32,8,2,0,27,False
26,c3e5,False,False,32,8,2,0,27,False
26,c3a5,False,False,32,9,2,0,27,False
26,c3d4,False,False,32,9,2,0,27,False
26,c3b4,False,False,32,9,2,0,27,False
26,c3d2,False,False,32,9,2,0,27,False
26,c3b2,False,False,32,8,2,0,27,False
26,c3e1,False,False,32,9,2,0,27,False
26,c3a1,False,False,32,8,2,0,27,False
26,g7g6,False,False,32,6,2,0,27,False
26,f7f6,False,False,32,6,2,0,27,False
26,b7b6,False,False,32,6,2,0,27,False
26,a7a6,False,False,32,6,2,0,27,False
26,c6c5,False,False,32,6,2,0,27,False
26,f7f5,False,False,32,1,2,0,27,False
26,b7b5,False,False,32,5,2,0,27,False
26,a7a5,False,False,32,6,2,0,27,False
